"ID_MIESTNOSTI","ID_ODDELENIA","ID_TYPU_MIESTNOSTI","NAZOV_MIESTNOSTI"
4463,986,1,"20_L_01"
4464,986,1,"20_L_02"
4465,986,2,"20_OP_01"
4466,986,2,"20_OP_02"
4467,987,1,"21_L_01"
4468,987,1,"21_L_02"
4469,987,1,"21_L_03"
4470,987,2,"21_OP_01"
4471,987,2,"21_OP_02"
4472,988,1,"22_L_01"
4473,988,1,"22_L_02"
4474,988,1,"22_L_03"
4475,988,1,"22_L_04"
4476,988,2,"22_OP_01"
4477,988,2,"22_OP_02"
4478,989,1,"23_L_01"
4479,989,1,"23_L_02"
4480,989,1,"23_L_03"
4481,989,2,"23_OP_01"
4482,989,2,"23_OP_02"
4483,990,1,"24_L_01"
4484,990,1,"24_L_02"
4485,990,1,"24_L_03"
4486,990,1,"24_L_04"
4487,990,2,"24_OP_01"
4488,991,1,"25_L_01"
4489,991,1,"25_L_02"
4490,991,1,"25_L_03"
4491,991,1,"25_L_04"
4492,991,2,"25_OP_01"
4493,992,1,"26_L_01"
4494,992,1,"26_L_02"
4495,992,1,"26_L_03"
4496,992,2,"26_OP_01"
4497,993,1,"27_L_01"
4498,993,1,"27_L_02"
4499,993,1,"27_L_03"
4500,993,1,"27_L_04"
4501,993,2,"27_OP_01"
4502,994,1,"28_L_01"
4503,994,1,"28_L_02"
4504,994,1,"28_L_03"
4505,994,2,"28_OP_01"
4506,995,1,"29_L_01"
4507,995,1,"29_L_02"
4508,995,1,"29_L_03"
4509,995,2,"29_OP_01"
4510,995,2,"29_OP_02"
4511,996,1,"30_L_01"
4512,996,1,"30_L_02"
4513,996,1,"30_L_03"
4514,996,2,"30_OP_01"
4515,997,1,"31_L_01"
4516,997,1,"31_L_02"
4517,997,1,"31_L_03"
4518,997,1,"31_L_04"
4519,997,2,"31_OP_01"
4520,998,1,"32_L_01"
4521,998,1,"32_L_02"
4522,998,2,"32_OP_01"
4523,998,2,"32_OP_02"
4524,999,1,"33_L_01"
4525,999,1,"33_L_02"
4526,999,1,"33_L_03"
4527,999,2,"33_OP_01"
4528,999,2,"33_OP_02"
4529,1000,1,"34_L_01"
4530,1000,1,"34_L_02"
4531,1000,2,"34_OP_01"
4532,1000,2,"34_OP_02"
4533,1001,1,"35_L_01"
4534,1001,1,"35_L_02"
4535,1001,1,"35_L_03"
4536,1001,1,"35_L_04"
4537,1001,2,"35_OP_01"
4538,1001,2,"35_OP_02"
4539,1002,1,"36_L_01"
4540,1002,1,"36_L_02"
4541,1002,1,"36_L_03"
4542,1002,1,"36_L_04"
4543,1002,2,"36_OP_01"
4544,1003,1,"37_L_01"
4545,1003,1,"37_L_02"
4546,1003,1,"37_L_03"
4547,1003,2,"37_OP_01"
4548,1004,1,"38_L_01"
4549,1004,1,"38_L_02"
4550,1004,1,"38_L_03"
4551,1004,2,"38_OP_01"
4552,1005,1,"39_L_01"
4553,1005,1,"39_L_02"
4554,1005,2,"39_OP_01"
4555,1006,1,"40_L_01"
4556,1006,1,"40_L_02"
4557,1006,1,"40_L_03"
4558,1006,2,"40_OP_01"
4559,1006,2,"40_OP_02"
4560,1007,1,"41_L_01"
4561,1007,1,"41_L_02"
4562,1007,1,"41_L_03"
4563,1007,1,"41_L_04"
4564,1007,2,"41_OP_01"
4565,1008,1,"0_L_01"
4566,1008,1,"0_L_02"
4567,1008,2,"0_OP_01"
4568,1008,2,"0_OP_02"
4569,1009,1,"1_L_01"
4570,1009,1,"1_L_02"
4571,1009,1,"1_L_03"
4572,1009,1,"1_L_04"
4573,1009,2,"1_OP_01"
4574,1009,2,"1_OP_02"
4575,1010,1,"2_L_01"
4576,1010,1,"2_L_02"
4577,1010,1,"2_L_03"
4578,1010,1,"2_L_04"
4579,1010,2,"2_OP_01"
4580,1011,1,"3_L_01"
4581,1011,1,"3_L_02"
4582,1011,1,"3_L_03"
4583,1011,1,"3_L_04"
4584,1011,2,"3_OP_01"
4585,1011,2,"3_OP_02"
4586,1012,1,"4_L_01"
4587,1012,1,"4_L_02"
4588,1012,1,"4_L_03"
4589,1012,2,"4_OP_01"
4590,1013,1,"5_L_01"
4591,1013,1,"5_L_02"
4592,1013,1,"5_L_03"
4593,1013,2,"5_OP_01"
4594,1014,1,"6_L_01"
4595,1014,1,"6_L_02"
4596,1014,1,"6_L_03"
4597,1014,1,"6_L_04"
4598,1014,2,"6_OP_01"
4599,1015,1,"7_L_01"
4600,1015,1,"7_L_02"
4601,1015,1,"7_L_03"
4602,1015,1,"7_L_04"
4603,1015,2,"7_OP_01"
4604,1015,2,"7_OP_02"
4605,1016,1,"8_L_01"
4606,1016,1,"8_L_02"
4607,1016,1,"8_L_03"
4608,1016,2,"8_OP_01"
4609,1016,2,"8_OP_02"
4610,1017,1,"9_L_01"
4611,1017,1,"9_L_02"
4612,1017,1,"9_L_03"
4613,1017,1,"9_L_04"
4614,1017,2,"9_OP_01"
4615,1017,2,"9_OP_02"
4616,1018,1,"10_L_01"
4617,1018,1,"10_L_02"
4618,1018,1,"10_L_03"
4619,1018,1,"10_L_04"
4620,1018,2,"10_OP_01"
4621,1019,1,"11_L_01"
4622,1019,1,"11_L_02"
4623,1019,2,"11_OP_01"
4624,1019,2,"11_OP_02"
4625,1020,1,"12_L_01"
4626,1020,1,"12_L_02"
4627,1020,2,"12_OP_01"
4628,1020,2,"12_OP_02"
4629,1021,1,"13_L_01"
4630,1021,1,"13_L_02"
4631,1021,1,"13_L_03"
4632,1021,1,"13_L_04"
4633,1021,2,"13_OP_01"
4634,1021,2,"13_OP_02"
4635,1022,1,"14_L_01"
4636,1022,1,"14_L_02"
4637,1022,1,"14_L_03"
4638,1022,1,"14_L_04"
4639,1022,2,"14_OP_01"
4640,1022,2,"14_OP_02"
4641,1023,1,"15_L_01"
4642,1023,1,"15_L_02"
4643,1023,1,"15_L_03"
4644,1023,2,"15_OP_01"
4645,1024,1,"16_L_01"
4646,1024,1,"16_L_02"
4647,1024,2,"16_OP_01"
4648,1024,2,"16_OP_02"
4649,1025,1,"17_L_01"
4650,1025,1,"17_L_02"
4651,1025,2,"17_OP_01"
4652,1025,2,"17_OP_02"
4653,1026,1,"18_L_01"
4654,1026,1,"18_L_02"
4655,1026,1,"18_L_03"
4656,1026,2,"18_OP_01"
4657,1026,2,"18_OP_02"
4658,1027,1,"19_L_01"
4659,1027,1,"19_L_02"
4660,1027,2,"19_OP_01"
4661,1027,2,"19_OP_02"
4662,1028,1,"20_L_01"
4663,1028,1,"20_L_02"
4664,1028,2,"20_OP_01"
4665,1029,1,"21_L_01"
4666,1029,1,"21_L_02"
4667,1029,1,"21_L_03"
4668,1029,2,"21_OP_01"
4669,1030,1,"22_L_01"
4670,1030,1,"22_L_02"
4671,1030,1,"22_L_03"
4672,1030,2,"22_OP_01"
4673,1031,1,"23_L_01"
4674,1031,1,"23_L_02"
4675,1031,1,"23_L_03"
4676,1031,2,"23_OP_01"
4677,1031,2,"23_OP_02"
4678,1032,1,"24_L_01"
4679,1032,1,"24_L_02"
4680,1032,1,"24_L_03"
4681,1032,1,"24_L_04"
4682,1032,2,"24_OP_01"
4683,1033,1,"25_L_01"
4684,1033,1,"25_L_02"
4685,1033,2,"25_OP_01"
4686,1034,1,"26_L_01"
4687,1034,1,"26_L_02"
4688,1034,2,"26_OP_01"
4689,1034,2,"26_OP_02"
4690,1035,1,"27_L_01"
4691,1035,1,"27_L_02"
4692,1035,2,"27_OP_01"
4693,1035,2,"27_OP_02"
4694,1036,1,"28_L_01"
4695,1036,1,"28_L_02"
4696,1036,1,"28_L_03"
4697,1036,2,"28_OP_01"
4698,1037,1,"29_L_01"
4699,1037,1,"29_L_02"
4700,1037,1,"29_L_03"
4701,1037,2,"29_OP_01"
4702,1037,2,"29_OP_02"
4703,1038,1,"30_L_01"
4704,1038,1,"30_L_02"
4705,1038,1,"30_L_03"
4706,1038,1,"30_L_04"
4707,1038,2,"30_OP_01"
4708,1039,1,"31_L_01"
4709,1039,1,"31_L_02"
4710,1039,1,"31_L_03"
4711,1039,2,"31_OP_01"
4712,1039,2,"31_OP_02"
4713,1040,1,"32_L_01"
4714,1040,1,"32_L_02"
4715,1040,1,"32_L_03"
4716,1040,1,"32_L_04"
4717,1040,2,"32_OP_01"
4718,1041,1,"33_L_01"
4719,1041,1,"33_L_02"
4720,1041,2,"33_OP_01"
4721,1041,2,"33_OP_02"
4722,1042,1,"34_L_01"
4723,1042,1,"34_L_02"
4724,1042,1,"34_L_03"
4725,1042,1,"34_L_04"
4726,1042,2,"34_OP_01"
4727,1043,1,"35_L_01"
4728,1043,1,"35_L_02"
4729,1043,1,"35_L_03"
4730,1043,2,"35_OP_01"
4731,1044,1,"36_L_01"
4732,1044,1,"36_L_02"
4733,1044,2,"36_OP_01"
4734,1044,2,"36_OP_02"
4735,1045,1,"37_L_01"
4736,1045,1,"37_L_02"
4737,1045,2,"37_OP_01"
4738,1045,2,"37_OP_02"
4739,1046,1,"38_L_01"
4740,1046,1,"38_L_02"
4741,1046,1,"38_L_03"
4742,1046,2,"38_OP_01"
4743,1047,1,"39_L_01"
4744,1047,1,"39_L_02"
4745,1047,1,"39_L_03"
4746,1047,2,"39_OP_01"
4747,1048,1,"40_L_01"
4748,1048,1,"40_L_02"
4749,1048,2,"40_OP_01"
4750,1049,1,"41_L_01"
4751,1049,1,"41_L_02"
4752,1049,2,"41_OP_01"
4753,1049,2,"41_OP_02"
4754,1050,1,"0_L_01"
4755,1050,1,"0_L_02"
4756,1050,1,"0_L_03"
4757,1050,2,"0_OP_01"
4758,1050,2,"0_OP_02"
4759,1051,1,"1_L_01"
4760,1051,1,"1_L_02"
4761,1051,1,"1_L_03"
4762,1051,2,"1_OP_01"
4763,1051,2,"1_OP_02"
4764,1052,1,"2_L_01"
4765,1052,1,"2_L_02"
4766,1052,1,"2_L_03"
4767,1052,2,"2_OP_01"
4768,1052,2,"2_OP_02"
4769,1053,1,"3_L_01"
4770,1053,1,"3_L_02"
4771,1053,1,"3_L_03"
4772,1053,2,"3_OP_01"
4773,1054,1,"4_L_01"
4774,1054,1,"4_L_02"
4775,1054,2,"4_OP_01"
4776,1054,2,"4_OP_02"
4777,1055,1,"5_L_01"
4778,1055,1,"5_L_02"
4779,1055,2,"5_OP_01"
4780,1055,2,"5_OP_02"
4781,1056,1,"6_L_01"
4782,1056,1,"6_L_02"
4783,1056,1,"6_L_03"
4784,1056,1,"6_L_04"
4785,1056,2,"6_OP_01"
4786,1057,1,"7_L_01"
4787,1057,1,"7_L_02"
4788,1057,1,"7_L_03"
4789,1057,2,"7_OP_01"
4790,1057,2,"7_OP_02"
4791,1058,1,"8_L_01"
4792,1058,1,"8_L_02"
4793,1058,2,"8_OP_01"
4794,1059,1,"9_L_01"
4795,1059,1,"9_L_02"
4796,1059,1,"9_L_03"
4797,1059,2,"9_OP_01"
4798,1060,1,"10_L_01"
4799,1060,1,"10_L_02"
4800,1060,2,"10_OP_01"
4801,1061,1,"11_L_01"
4802,1061,1,"11_L_02"
4803,1061,1,"11_L_03"
4804,1061,2,"11_OP_01"
4805,1062,1,"12_L_01"
4806,1062,1,"12_L_02"
4807,1062,2,"12_OP_01"
4808,1063,1,"13_L_01"
4809,1063,1,"13_L_02"
4810,1063,1,"13_L_03"
4811,1063,2,"13_OP_01"
4812,1063,2,"13_OP_02"
4813,1064,1,"14_L_01"
4814,1064,1,"14_L_02"
4815,1064,2,"14_OP_01"
4816,1065,1,"15_L_01"
4817,1065,1,"15_L_02"
4818,1065,2,"15_OP_01"
4819,1066,1,"16_L_01"
4820,1066,1,"16_L_02"
4821,1066,1,"16_L_03"
4822,1066,2,"16_OP_01"
4823,1067,1,"17_L_01"
4824,1067,1,"17_L_02"
4825,1067,1,"17_L_03"
4826,1067,1,"17_L_04"
4827,1067,2,"17_OP_01"
4828,1067,2,"17_OP_02"
4829,1068,1,"18_L_01"
4830,1068,1,"18_L_02"
4831,1068,1,"18_L_03"
4832,1068,2,"18_OP_01"
4833,1069,1,"19_L_01"
4834,1069,1,"19_L_02"
4835,1069,1,"19_L_03"
4836,1069,2,"19_OP_01"
4837,1070,1,"20_L_01"
4838,1070,1,"20_L_02"
4839,1070,1,"20_L_03"
4840,1070,1,"20_L_04"
4841,1070,2,"20_OP_01"
4842,1071,1,"21_L_01"
4843,1071,1,"21_L_02"
4844,1071,2,"21_OP_01"
4845,1072,1,"22_L_01"
4846,1072,1,"22_L_02"
4847,1072,2,"22_OP_01"
4848,1073,1,"23_L_01"
4849,1073,1,"23_L_02"
4850,1073,1,"23_L_03"
4851,1073,1,"23_L_04"
4852,1073,2,"23_OP_01"
4853,1074,1,"24_L_01"
4854,1074,1,"24_L_02"
4855,1074,2,"24_OP_01"
4856,1075,1,"25_L_01"
4857,1075,1,"25_L_02"
4858,1075,2,"25_OP_01"
4859,1076,1,"26_L_01"
4860,1076,1,"26_L_02"
4861,1076,1,"26_L_03"
4862,1076,2,"26_OP_01"
4863,1076,2,"26_OP_02"
4864,1077,1,"27_L_01"
4865,1077,1,"27_L_02"
4866,1077,2,"27_OP_01"
4867,1078,1,"28_L_01"
4868,1078,1,"28_L_02"
4869,1078,1,"28_L_03"
4870,1078,1,"28_L_04"
4871,1078,2,"28_OP_01"
4872,1078,2,"28_OP_02"
4873,1079,1,"29_L_01"
4874,1079,1,"29_L_02"
4875,1079,1,"29_L_03"
4876,1079,2,"29_OP_01"
4877,1079,2,"29_OP_02"
4878,1080,1,"30_L_01"
4879,1080,1,"30_L_02"
4880,1080,2,"30_OP_01"
4881,1080,2,"30_OP_02"
4882,1081,1,"31_L_01"
4883,1081,1,"31_L_02"
4884,1081,1,"31_L_03"
4885,1081,2,"31_OP_01"
4886,1081,2,"31_OP_02"
4887,1082,1,"32_L_01"
4888,1082,1,"32_L_02"
4889,1082,1,"32_L_03"
4890,1082,2,"32_OP_01"
4891,1082,2,"32_OP_02"
4892,1083,1,"33_L_01"
4893,1083,1,"33_L_02"
4894,1083,1,"33_L_03"
4895,1083,2,"33_OP_01"
4896,1084,1,"34_L_01"
4897,1084,1,"34_L_02"
4898,1084,2,"34_OP_01"
4899,1085,1,"35_L_01"
4900,1085,1,"35_L_02"
4901,1085,1,"35_L_03"
4902,1085,1,"35_L_04"
4903,1085,2,"35_OP_01"
4904,1086,1,"36_L_01"
4905,1086,1,"36_L_02"
4906,1086,2,"36_OP_01"
4907,1086,2,"36_OP_02"
4908,1087,1,"37_L_01"
4909,1087,1,"37_L_02"
4910,1087,1,"37_L_03"
4911,1087,1,"37_L_04"
4912,1087,2,"37_OP_01"
4913,1087,2,"37_OP_02"
4914,1088,1,"38_L_01"
4915,1088,1,"38_L_02"
4916,1088,1,"38_L_03"
4917,1088,1,"38_L_04"
4918,1088,2,"38_OP_01"
4919,1089,1,"39_L_01"
4920,1089,1,"39_L_02"
4921,1089,1,"39_L_03"
4922,1089,2,"39_OP_01"
4923,1090,1,"40_L_01"
4924,1090,1,"40_L_02"
4925,1090,2,"40_OP_01"
4926,1090,2,"40_OP_02"
4927,1091,1,"41_L_01"
4928,1091,1,"41_L_02"
4929,1091,1,"41_L_03"
4930,1091,1,"41_L_04"
4931,1091,2,"41_OP_01"
4932,1092,1,"0_L_01"
4933,1092,1,"0_L_02"
4934,1092,1,"0_L_03"
4935,1092,2,"0_OP_01"
4936,1092,2,"0_OP_02"
4937,1093,1,"1_L_01"
4938,1093,1,"1_L_02"
4939,1093,1,"1_L_03"
4940,1093,1,"1_L_04"
4941,1093,2,"1_OP_01"
4942,1093,2,"1_OP_02"
4943,1094,1,"2_L_01"
4944,1094,1,"2_L_02"
4945,1094,2,"2_OP_01"
4946,1095,1,"3_L_01"
4947,1095,1,"3_L_02"
4948,1095,2,"3_OP_01"
4949,1095,2,"3_OP_02"
4950,1096,1,"4_L_01"
4951,1096,1,"4_L_02"
4952,1096,2,"4_OP_01"
4953,1097,1,"5_L_01"
4954,1097,1,"5_L_02"
4955,1097,2,"5_OP_01"
4956,1097,2,"5_OP_02"
4957,1098,1,"6_L_01"
4958,1098,1,"6_L_02"
4959,1098,1,"6_L_03"
4960,1098,1,"6_L_04"
4961,1098,2,"6_OP_01"
4962,1099,1,"7_L_01"
4963,1099,1,"7_L_02"
4964,1099,1,"7_L_03"
4965,1099,1,"7_L_04"
4966,1099,2,"7_OP_01"
4967,1099,2,"7_OP_02"
4968,1100,1,"8_L_01"
4969,1100,1,"8_L_02"
4970,1100,2,"8_OP_01"
4971,1101,1,"9_L_01"
4972,1101,1,"9_L_02"
4973,1101,1,"9_L_03"
4974,1101,2,"9_OP_01"
4975,1102,1,"10_L_01"
4976,1102,1,"10_L_02"
4977,1102,1,"10_L_03"
4978,1102,1,"10_L_04"
4979,1102,2,"10_OP_01"
4980,1103,1,"11_L_01"
4981,1103,1,"11_L_02"
4982,1103,1,"11_L_03"
4983,1103,1,"11_L_04"
4984,1103,2,"11_OP_01"
4985,1104,1,"12_L_01"
4986,1104,1,"12_L_02"
4987,1104,1,"12_L_03"
4988,1104,1,"12_L_04"
4989,1104,2,"12_OP_01"
4990,1105,1,"13_L_01"
4991,1105,1,"13_L_02"
4992,1105,2,"13_OP_01"
4993,1106,1,"14_L_01"
4994,1106,1,"14_L_02"
4995,1106,1,"14_L_03"
4996,1106,1,"14_L_04"
4997,1106,2,"14_OP_01"
4998,1106,2,"14_OP_02"
4999,1107,1,"15_L_01"
5000,1107,1,"15_L_02"
5001,1107,1,"15_L_03"
5002,1107,1,"15_L_04"
5003,1107,2,"15_OP_01"
5004,1107,2,"15_OP_02"
5005,1108,1,"16_L_01"
5006,1108,1,"16_L_02"
5007,1108,1,"16_L_03"
5008,1108,2,"16_OP_01"
5009,1109,1,"17_L_01"
5010,1109,1,"17_L_02"
5011,1109,2,"17_OP_01"
5012,1109,2,"17_OP_02"
5013,1110,1,"18_L_01"
5014,1110,1,"18_L_02"
5015,1110,2,"18_OP_01"
5016,1111,1,"19_L_01"
5017,1111,1,"19_L_02"
5018,1111,1,"19_L_03"
5019,1111,1,"19_L_04"
5020,1111,2,"19_OP_01"
5021,1111,2,"19_OP_02"
5022,1112,1,"20_L_01"
5023,1112,1,"20_L_02"
5024,1112,1,"20_L_03"
5025,1112,2,"20_OP_01"
5026,1113,1,"21_L_01"
5027,1113,1,"21_L_02"
5028,1113,1,"21_L_03"
5029,1113,2,"21_OP_01"
5030,1113,2,"21_OP_02"
5031,1114,1,"22_L_01"
5032,1114,1,"22_L_02"
5033,1114,1,"22_L_03"
5034,1114,2,"22_OP_01"
5035,1115,1,"23_L_01"
5036,1115,1,"23_L_02"
5037,1115,1,"23_L_03"
5038,1115,1,"23_L_04"
5039,1115,2,"23_OP_01"
5040,1115,2,"23_OP_02"
5041,1116,1,"24_L_01"
5042,1116,1,"24_L_02"
5043,1116,1,"24_L_03"
5044,1116,1,"24_L_04"
5045,1116,2,"24_OP_01"
5046,1116,2,"24_OP_02"
5047,1117,1,"25_L_01"
5048,1117,1,"25_L_02"
5049,1117,2,"25_OP_01"
5050,1117,2,"25_OP_02"
5051,1118,1,"26_L_01"
5052,1118,1,"26_L_02"
5053,1118,1,"26_L_03"
5054,1118,2,"26_OP_01"
5055,1118,2,"26_OP_02"
5056,1119,1,"27_L_01"
5057,1119,1,"27_L_02"
5058,1119,1,"27_L_03"
5059,1119,1,"27_L_04"
5060,1119,2,"27_OP_01"
5061,1120,1,"28_L_01"
5062,1120,1,"28_L_02"
5063,1120,1,"28_L_03"
5064,1120,1,"28_L_04"
5065,1120,2,"28_OP_01"
5066,1121,1,"29_L_01"
5067,1121,1,"29_L_02"
5068,1121,2,"29_OP_01"
5069,1122,1,"30_L_01"
5070,1122,1,"30_L_02"
5071,1122,1,"30_L_03"
5072,1122,2,"30_OP_01"
5073,1122,2,"30_OP_02"
5074,1123,1,"31_L_01"
5075,1123,1,"31_L_02"
5076,1123,1,"31_L_03"
5077,1123,2,"31_OP_01"
5078,1124,1,"32_L_01"
5079,1124,1,"32_L_02"
5080,1124,1,"32_L_03"
5081,1124,1,"32_L_04"
5082,1124,2,"32_OP_01"
5083,1125,1,"33_L_01"
5084,1125,1,"33_L_02"
5085,1125,2,"33_OP_01"
5086,1126,1,"34_L_01"
5087,1126,1,"34_L_02"
5088,1126,1,"34_L_03"
5089,1126,1,"34_L_04"
5090,1126,2,"34_OP_01"
5091,1126,2,"34_OP_02"
5092,1127,1,"35_L_01"
5093,1127,1,"35_L_02"
5094,1127,1,"35_L_03"
5095,1127,1,"35_L_04"
5096,1127,2,"35_OP_01"
5097,1127,2,"35_OP_02"
5098,1128,1,"36_L_01"
5099,1128,1,"36_L_02"
5100,1128,2,"36_OP_01"
5101,1128,2,"36_OP_02"
5102,1129,1,"37_L_01"
5103,1129,1,"37_L_02"
5104,1129,2,"37_OP_01"
5105,1129,2,"37_OP_02"
5106,1130,1,"38_L_01"
5107,1130,1,"38_L_02"
5108,1130,2,"38_OP_01"
5109,1131,1,"39_L_01"
5110,1131,1,"39_L_02"
5111,1131,1,"39_L_03"
5112,1131,1,"39_L_04"
5113,1131,2,"39_OP_01"
5114,1131,2,"39_OP_02"
5115,1132,1,"40_L_01"
5116,1132,1,"40_L_02"
5117,1132,1,"40_L_03"
5118,1132,1,"40_L_04"
5119,1132,2,"40_OP_01"
5120,1133,1,"41_L_01"
5121,1133,1,"41_L_02"
5122,1133,2,"41_OP_01"
5123,1133,2,"41_OP_02"
5124,1134,1,"0_L_01"
5125,1134,1,"0_L_02"
5126,1134,1,"0_L_03"
5127,1134,2,"0_OP_01"
5128,1135,1,"1_L_01"
5129,1135,1,"1_L_02"
5130,1135,2,"1_OP_01"
5131,1136,1,"2_L_01"
5132,1136,1,"2_L_02"
5133,1136,1,"2_L_03"
5134,1136,1,"2_L_04"
5135,1136,2,"2_OP_01"
5136,1136,2,"2_OP_02"
5137,1137,1,"3_L_01"
5138,1137,1,"3_L_02"
5139,1137,1,"3_L_03"
5140,1137,1,"3_L_04"
5141,1137,2,"3_OP_01"
5142,1137,2,"3_OP_02"
5143,1138,1,"4_L_01"
6350,1408,1,"22_L_03"
6351,1408,1,"22_L_04"
6352,1408,2,"22_OP_01"
6353,1409,1,"23_L_01"
6354,1409,1,"23_L_02"
6355,1409,2,"23_OP_01"
6356,1410,1,"24_L_01"
6357,1410,1,"24_L_02"
6358,1410,1,"24_L_03"
6359,1410,1,"24_L_04"
6360,1410,2,"24_OP_01"
6361,1411,1,"25_L_01"
6362,1411,1,"25_L_02"
6363,1411,2,"25_OP_01"
6364,1411,2,"25_OP_02"
6365,1412,1,"26_L_01"
6366,1412,1,"26_L_02"
6367,1412,1,"26_L_03"
6368,1412,2,"26_OP_01"
6369,1413,1,"27_L_01"
6370,1413,1,"27_L_02"
6371,1413,1,"27_L_03"
6372,1413,2,"27_OP_01"
6373,1413,2,"27_OP_02"
6374,1414,1,"28_L_01"
6375,1414,1,"28_L_02"
6376,1414,2,"28_OP_01"
6377,1415,1,"29_L_01"
6378,1415,1,"29_L_02"
6379,1415,1,"29_L_03"
6380,1415,1,"29_L_04"
6381,1415,2,"29_OP_01"
6382,1416,1,"30_L_01"
6383,1416,1,"30_L_02"
6384,1416,1,"30_L_03"
6385,1416,1,"30_L_04"
6386,1416,2,"30_OP_01"
6387,1417,1,"31_L_01"
6388,1417,1,"31_L_02"
6389,1417,1,"31_L_03"
6390,1417,2,"31_OP_01"
6391,1417,2,"31_OP_02"
6392,1418,1,"32_L_01"
6393,1418,1,"32_L_02"
6394,1418,1,"32_L_03"
6395,1418,2,"32_OP_01"
6396,1419,1,"33_L_01"
6397,1419,1,"33_L_02"
6398,1419,1,"33_L_03"
6399,1419,1,"33_L_04"
6400,1419,2,"33_OP_01"
6401,1419,2,"33_OP_02"
6402,1420,1,"34_L_01"
6403,1420,1,"34_L_02"
6404,1420,1,"34_L_03"
6405,1420,2,"34_OP_01"
6406,1421,1,"35_L_01"
6407,1421,1,"35_L_02"
6408,1421,2,"35_OP_01"
6409,1421,2,"35_OP_02"
6410,1422,1,"36_L_01"
6411,1422,1,"36_L_02"
6412,1422,2,"36_OP_01"
6413,1422,2,"36_OP_02"
6414,1423,1,"37_L_01"
6415,1423,1,"37_L_02"
6416,1423,1,"37_L_03"
6417,1423,2,"37_OP_01"
6418,1423,2,"37_OP_02"
6419,1424,1,"38_L_01"
6420,1424,1,"38_L_02"
6421,1424,1,"38_L_03"
6422,1424,1,"38_L_04"
6423,1424,2,"38_OP_01"
6424,1425,1,"39_L_01"
6425,1425,1,"39_L_02"
6426,1425,1,"39_L_03"
6427,1425,1,"39_L_04"
6428,1425,2,"39_OP_01"
6429,1425,2,"39_OP_02"
6430,1426,1,"40_L_01"
6431,1426,1,"40_L_02"
6432,1426,2,"40_OP_01"
6433,1426,2,"40_OP_02"
6434,1427,1,"41_L_01"
6435,1427,1,"41_L_02"
6436,1427,1,"41_L_03"
6437,1427,1,"41_L_04"
6438,1427,2,"41_OP_01"
6439,1427,2,"41_OP_02"
6440,1428,1,"0_L_01"
6441,1428,1,"0_L_02"
6442,1428,1,"0_L_03"
6443,1428,1,"0_L_04"
6444,1428,2,"0_OP_01"
6445,1428,2,"0_OP_02"
6446,1429,1,"1_L_01"
6447,1429,1,"1_L_02"
6448,1429,1,"1_L_03"
6449,1429,1,"1_L_04"
6450,1429,2,"1_OP_01"
6451,1429,2,"1_OP_02"
6452,1430,1,"2_L_01"
6453,1430,1,"2_L_02"
6454,1430,1,"2_L_03"
6455,1430,1,"2_L_04"
6456,1430,2,"2_OP_01"
6457,1431,1,"3_L_01"
6458,1431,1,"3_L_02"
6459,1431,2,"3_OP_01"
6460,1431,2,"3_OP_02"
6461,1432,1,"4_L_01"
6462,1432,1,"4_L_02"
6463,1432,2,"4_OP_01"
6464,1432,2,"4_OP_02"
6465,1433,1,"5_L_01"
6466,1433,1,"5_L_02"
6467,1433,1,"5_L_03"
6468,1433,2,"5_OP_01"
6469,1434,1,"6_L_01"
6470,1434,1,"6_L_02"
6471,1434,2,"6_OP_01"
6472,1435,1,"7_L_01"
6473,1435,1,"7_L_02"
6474,1435,1,"7_L_03"
6475,1435,2,"7_OP_01"
6476,1435,2,"7_OP_02"
6477,1436,1,"8_L_01"
6478,1436,1,"8_L_02"
6479,1436,1,"8_L_03"
6480,1436,2,"8_OP_01"
6481,1436,2,"8_OP_02"
6482,1437,1,"9_L_01"
6483,1437,1,"9_L_02"
6484,1437,1,"9_L_03"
6485,1437,2,"9_OP_01"
6486,1438,1,"10_L_01"
6487,1438,1,"10_L_02"
6488,1438,1,"10_L_03"
6489,1438,2,"10_OP_01"
6490,1438,2,"10_OP_02"
6491,1439,1,"11_L_01"
6492,1439,1,"11_L_02"
6493,1439,2,"11_OP_01"
6494,1439,2,"11_OP_02"
6495,1440,1,"12_L_01"
6496,1440,1,"12_L_02"
6497,1440,1,"12_L_03"
6498,1440,2,"12_OP_01"
6499,1441,1,"13_L_01"
6500,1441,1,"13_L_02"
6501,1441,1,"13_L_03"
6502,1441,2,"13_OP_01"
6503,1441,2,"13_OP_02"
6504,1442,1,"14_L_01"
6505,1442,1,"14_L_02"
6506,1442,1,"14_L_03"
6507,1442,2,"14_OP_01"
6508,1442,2,"14_OP_02"
6509,1443,1,"15_L_01"
6510,1443,1,"15_L_02"
6511,1443,1,"15_L_03"
6512,1443,2,"15_OP_01"
6513,1443,2,"15_OP_02"
6514,1444,1,"16_L_01"
6515,1444,1,"16_L_02"
6516,1444,1,"16_L_03"
6517,1444,2,"16_OP_01"
6518,1444,2,"16_OP_02"
6519,1445,1,"17_L_01"
6520,1445,1,"17_L_02"
6521,1445,2,"17_OP_01"
6522,1446,1,"18_L_01"
6523,1446,1,"18_L_02"
6524,1446,1,"18_L_03"
6525,1446,1,"18_L_04"
