"ID_SARZE","ID_SKLADU","ID_LIEKU","DAT_EXPIRACIE","POCET_LIEKOV"
18984,1927,1263,03-SEP-21,79
18985,1928,2276,19-DEC-33,59
18986,1928,1814,09-JUN-24,54
18987,1928,2995,19-SEP-22,5
18988,1928,1269,12-AUG-15,57
18989,1928,873,10-MAR-22,93
18990,1928,1654,21-JUN-18,99
18991,1928,2995,27-FEB-32,59
18992,1928,1352,04-APR-30,99
18993,1928,127,01-APR-26,17
18994,1928,2298,06-JUL-31,38
18995,1928,874,05-NOV-22,89
18996,1928,1260,13-JAN-24,41
18997,1928,2275,16-JUL-27,6
18998,1928,1265,17-JUN-29,94
18999,1928,1264,15-AUG-29,49
19000,1928,2995,26-MAY-15,59
19001,1928,685,14-APR-29,12
19002,1928,1263,12-AUG-16,91
19003,1928,1257,27-OCT-26,6
19004,1928,2993,09-APR-17,49
19005,1930,1184,06-APR-29,25
19006,1930,2766,07-MAY-15,30
19007,1930,1184,02-JUN-28,36
19008,1930,535,06-DEC-24,89
19009,1930,2766,24-FEB-20,42
19010,1931,438,24-MAR-16,87
19011,1932,1427,25-JUL-33,62
19012,1932,1097,07-SEP-16,84
19013,1932,376,05-JUN-31,52
19014,1932,3055,03-AUG-31,11
19015,1932,196,10-SEP-21,4
19016,1932,2843,15-MAY-25,93
19017,1932,613,27-APR-24,11
19018,1932,3073,23-MAR-28,77
19019,1932,1297,09-JAN-19,41
19020,1932,3107,10-DEC-23,23
19021,1932,3055,03-OCT-20,10
19022,1932,316,12-JUN-29,82
19023,1932,2591,27-FEB-27,41
19024,1932,2125,22-DEC-21,97
19025,1933,3072,14-APR-25,59
19026,1933,3429,23-JUN-17,93
19027,1933,618,28-JAN-19,57
19028,1933,618,22-OCT-29,47
19029,1933,3202,01-AUG-31,53
19030,1933,1094,16-SEP-23,29
19031,1933,317,20-APR-33,22
19032,1933,886,15-OCT-15,98
19033,1933,1488,14-MAY-27,53
19034,1935,511,21-APR-28,95
19035,1935,126,08-JUL-28,52
19036,1935,3244,24-JUL-21,78
19037,1935,1197,14-OCT-19,36
19038,1935,1552,23-AUG-22,31
19039,1935,1636,22-MAY-21,64
19040,1935,1314,16-DEC-24,61
19041,1935,318,05-JUL-28,84
19042,1935,3176,28-APR-24,49
19043,1935,3439,18-AUG-32,4
19044,1935,258,20-FEB-17,41
19045,1935,77,13-APR-23,65
19046,1935,1912,20-DEC-31,47
19047,1935,2995,08-OCT-15,93
19048,1935,2351,23-JUN-15,58
19049,1935,1657,08-DEC-20,72
19050,1935,3201,12-JAN-30,79
19051,1935,3145,18-OCT-19,41
19052,1936,886,13-APR-20,92
19053,1936,2605,23-JUL-21,60
19054,1936,2263,11-MAR-24,43
19055,1936,1121,24-AUG-29,34
19056,1936,764,23-SEP-27,61
19057,1936,2632,06-JUN-25,58
19058,1936,1356,04-JAN-33,73
19059,1936,1340,23-OCT-16,30
19060,1936,1818,04-DEC-30,99
19061,1936,2354,03-MAY-27,73
19062,1936,1769,08-APR-24,22
19063,1938,1092,27-MAR-15,28
19064,1938,1384,07-FEB-17,71
19065,1938,2488,01-MAR-22,71
19066,1938,2572,11-MAY-33,86
19067,1938,64,20-JAN-31,43
19068,1938,2051,18-JUL-26,84
19069,1938,2725,14-APR-25,25
19070,1938,1034,20-NOV-27,26
19071,1938,65,23-MAY-19,27
19072,1938,473,21-APR-26,12
19073,1938,259,08-JAN-29,7
19074,1938,1439,05-APR-23,38
19075,1938,982,25-JUL-24,81
19076,1938,2079,04-SEP-25,70
19077,1938,1089,03-MAR-23,44
19078,1938,1289,04-DEC-27,88
19079,1939,258,10-APR-20,52
19080,1939,2725,06-NOV-27,93
19081,1939,773,06-JAN-26,31
19082,1939,3304,15-FEB-29,35
19083,1939,336,14-AUG-25,39
19084,1939,1702,18-FEB-28,96
19085,1939,1429,08-JAN-20,81
19086,1939,2488,12-MAR-19,36
19087,1939,3002,17-NOV-18,46
19088,1939,3212,12-FEB-15,13
19089,1939,1473,27-MAR-32,40
19090,1939,855,19-JUN-33,16
19091,1939,998,16-OCT-23,15
19092,1940,2198,05-MAR-30,71
19093,1940,215,13-FEB-17,52
19094,1940,215,25-DEC-17,51
19095,1940,986,06-FEB-26,85
19096,1940,191,28-JAN-31,40
19097,1940,2413,22-FEB-27,27
19098,1940,2417,16-JUN-33,71
19099,1940,1412,22-JUN-15,11
19100,1940,1454,05-NOV-23,23
19101,1940,2659,24-AUG-32,69
19102,1940,2151,08-MAR-33,18
19103,1940,2080,22-AUG-29,72
19104,1940,2395,12-NOV-26,30
19105,1940,3458,11-JUN-21,96
19106,1941,3374,20-JUN-19,84
19107,1941,210,24-MAY-24,49
19108,1941,2584,26-AUG-26,13
19109,1941,2401,07-APR-25,98
19110,1941,210,19-FEB-23,18
19111,1941,2584,07-JUL-32,56
19112,1941,3304,22-MAR-26,3
19113,1941,2025,25-DEC-28,76
19114,1942,2124,19-JAN-29,36
19115,1942,2124,08-AUG-17,74
19116,1942,2401,21-JAN-18,21
19117,1942,642,26-JAN-20,100
19118,1942,210,23-SEP-33,19
19119,1942,2124,17-JAN-18,76
19120,1942,144,23-JUL-29,79
19121,1942,2024,20-SEP-24,87
19122,1942,2584,19-MAY-17,91
19123,1943,3304,26-DEC-27,52
19124,1943,2027,01-MAR-22,89
19125,1943,1753,13-APR-33,14
19126,1943,210,28-AUG-27,51
19127,1943,2124,26-JUL-19,53
19128,1943,145,13-MAR-20,12
19129,1943,1196,02-JUL-31,85
19130,1943,1753,18-NOV-32,34
19131,1943,2027,05-MAR-15,51
19132,1943,2509,07-JUN-20,34
19133,1943,642,01-MAY-30,76
19134,1943,1751,04-AUG-32,76
19135,1943,2401,01-AUG-28,56
19136,1943,2025,23-AUG-29,100
19137,1943,210,05-FEB-19,5
19138,1943,1751,14-NOV-28,97
19139,1944,3375,22-FEB-24,96
19140,1944,1750,07-MAR-26,83
19141,1944,1753,10-DEC-25,48
19142,1944,1196,16-NOV-27,21
19143,1944,1751,06-OCT-28,19
19144,1944,2385,05-MAR-33,20
19145,1944,3374,03-AUG-19,60
19146,1944,144,22-FEB-23,32
19147,1944,2385,19-SEP-16,93
19148,1944,1751,02-NOV-29,16
19149,1944,2509,16-AUG-25,96
19150,1944,2401,12-JUN-25,69
19151,1944,2584,18-FEB-27,12
19152,1944,642,22-JAN-19,48
19153,1944,2385,14-APR-30,67
19154,1944,3375,06-OCT-27,3
19155,1944,2024,24-AUG-30,66
19156,1944,1196,22-MAY-28,55
19157,1944,2025,07-JUN-20,71
19158,1944,2401,07-JUN-24,79
19159,1945,967,23-OCT-29,10
19160,1945,359,27-DEC-19,90
19161,1945,3242,07-NOV-25,71
19162,1945,383,25-JUN-23,14
19163,1945,1107,10-NOV-32,24
19164,1946,3245,26-MAR-31,74
19165,1946,2307,25-DEC-23,14
19166,1946,3068,06-MAY-27,73
19167,1947,805,25-OCT-21,39
19168,1947,3443,15-MAY-21,25
19169,1947,3475,08-JUL-27,26
19170,1947,805,07-JUN-31,12
19171,1947,2259,14-SEP-33,76
19172,1947,3443,05-APR-26,2
19173,1947,3475,05-MAY-16,9
19174,1947,2259,11-MAR-33,80
19175,1947,806,14-NOV-24,74
19176,1947,3443,04-APR-20,87
19177,1947,1184,18-NOV-29,32
19178,1948,384,13-NOV-32,93
19179,1948,1358,28-NOV-23,62
19180,1948,113,01-DEC-32,9
19181,1948,1545,08-JAN-32,66
19182,1948,1619,04-JAN-29,40
19183,1948,3400,05-JUN-26,22
19184,1948,1941,07-OCT-26,55
19185,1948,1229,13-SEP-29,38
19186,1948,1947,18-FEB-33,7
19187,1948,113,04-APR-19,61
19188,1948,722,16-JUN-29,32
19189,1948,106,20-NOV-22,50
19190,1949,2409,18-MAR-31,99
19191,1949,1945,07-JUN-24,12
19192,1949,2977,11-JUN-22,5
19193,1950,1938,25-OCT-20,80
19194,1950,639,22-DEC-27,49
19195,1950,1401,23-FEB-28,58
19196,1950,650,24-NOV-26,8
19197,1950,3157,08-OCT-15,78
19198,1950,930,28-APR-25,18
19199,1950,1402,24-MAR-25,66
19200,1950,373,01-NOV-16,63
19201,1951,621,16-AUG-29,37
19202,1951,1197,18-SEP-21,58
19203,1951,3212,21-NOV-30,13
19204,1951,2960,06-JAN-25,100
19205,1951,1079,27-AUG-32,82
19206,1951,901,01-DEC-21,66
19207,1951,618,06-JAN-32,66
19208,1951,617,26-MAY-17,98
19209,1951,612,11-FEB-27,79
19210,1951,2054,28-DEC-31,4
19211,1951,748,24-JAN-15,93
19212,1951,619,08-OCT-29,90
19213,1951,438,01-JUN-21,97
19214,1951,1079,03-JUN-18,3
19215,1951,732,12-JUN-15,66
19216,1951,2765,24-MAY-32,78
19217,1951,600,19-APR-25,36
19218,1952,1199,19-FEB-28,90
19219,1952,594,21-SEP-23,64
19220,1952,3430,22-NOV-17,35
19221,1952,2080,28-JUL-26,11
19222,1952,3303,10-SEP-27,94
19223,1953,62,13-FEB-26,95
19224,1953,1983,04-FEB-26,62
19225,1953,609,01-JUN-17,83
19226,1953,2052,19-DEC-24,5
19227,1953,1124,11-NOV-24,86
19228,1954,2396,07-SEP-33,18
19229,1955,1160,08-JUL-21,61
19230,1955,3170,16-MAY-19,11
19231,1955,1504,22-NOV-18,75
19232,1955,922,27-OCT-17,63
19233,1955,1353,05-JUN-21,12
19234,1955,699,09-SEP-26,99
19235,1955,2793,12-MAR-24,3
19236,1955,948,24-APR-18,65
19237,1955,2280,05-AUG-28,29
19238,1955,2446,09-AUG-29,5
19239,1955,3367,28-MAR-24,5
19240,1955,939,09-OCT-20,40
19241,1956,2278,27-MAY-29,45
19242,1956,497,16-SEP-16,83
19243,1956,259,12-JUL-20,34
19244,1956,3007,03-OCT-20,93
19245,1956,2671,06-MAR-32,40
19246,1956,2866,03-JUN-15,39
19247,1956,1081,26-JUN-17,39
19248,1956,3187,03-APR-18,74
19249,1956,509,01-MAR-21,32
19250,1956,2563,27-MAY-18,9
19251,1956,2216,01-JUL-31,59
19252,1956,494,11-AUG-21,96
19253,1956,2739,02-MAR-26,70
19254,1956,1031,12-JUL-23,77
19255,1956,1900,11-JUN-26,97
19256,1956,2234,22-AUG-25,84
19257,1956,1877,01-MAY-31,33
19258,1956,281,06-JUN-24,30
19259,1956,879,28-MAR-22,39
19260,1957,1652,24-MAR-31,32
19261,1957,2210,14-JUL-19,55
19262,1957,3083,08-APR-22,43
19263,1957,26,22-FEB-15,5
19264,1957,2738,08-DEC-18,21
19265,1957,3076,24-JAN-32,56
19266,1957,922,12-MAR-24,75
19267,1957,877,11-DEC-23,77
19268,1957,1378,19-DEC-22,39
19269,1957,296,09-AUG-22,7
19270,1957,30,17-NOV-27,21
19271,1958,3075,16-AUG-21,9
19272,1958,2089,22-APR-29,33
19273,1958,1982,10-NOV-24,43
19274,1958,1907,22-JUN-32,2
19275,1958,3008,12-JAN-17,12
19276,1958,1081,01-JUN-32,70
19277,1958,3373,28-NOV-16,1
19278,1958,1026,05-JUL-26,10
19279,1958,899,07-FEB-16,79
19280,1959,1665,12-JUL-15,80
19281,1959,1085,25-SEP-32,18
19282,1959,26,04-SEP-33,28
19283,1959,2097,10-FEB-25,81
19284,1959,45,20-AUG-33,82
19285,1959,2975,04-OCT-15,19
19286,1959,2897,10-APR-31,93
19287,1959,1899,14-OCT-22,67
19288,1960,2953,16-NOV-24,98
19289,1960,2953,21-OCT-16,20
19290,1960,2953,11-JUL-26,54
19291,1960,2953,09-APR-33,50
19292,1960,2953,26-DEC-19,8
19293,1960,2953,21-OCT-23,33
19294,1960,2953,11-AUG-29,10
19295,1960,2953,14-SEP-23,21
19296,1960,2953,01-JUL-15,89
19297,1960,2953,11-JAN-21,83
19298,1961,2953,25-SEP-22,77
19299,1961,2953,10-DEC-23,24
19300,1961,2953,26-JAN-30,97
19301,1961,2953,13-MAY-17,43
19302,1961,2953,21-OCT-21,39
19303,1961,2953,03-AUG-18,9
19304,1962,2953,15-FEB-30,67
19305,1962,2953,28-MAR-19,26
19306,1962,2953,19-NOV-29,82
19307,1962,2953,02-JUL-22,90
19308,1962,2953,21-OCT-33,10
19309,1962,2953,24-SEP-28,77
19310,1962,2953,08-JUL-25,68
19311,1962,2953,11-FEB-21,57
19312,1962,2953,11-OCT-21,29
19313,1962,2953,28-SEP-23,96
19314,1962,2953,01-JUL-29,16
19315,1962,2953,13-OCT-19,13
19316,1962,2953,15-JAN-16,46
19317,1962,2953,23-SEP-27,98
19318,1962,2953,09-AUG-19,10
19319,1962,2953,14-APR-20,69
19320,1962,2953,25-JAN-19,90
19321,1962,2953,08-OCT-22,15
19322,1962,2953,16-FEB-19,51
19323,1962,2953,28-JUN-30,8
19324,1963,1402,10-APR-28,40
19325,1963,3400,24-NOV-32,8
19326,1963,568,26-JUL-15,23
19327,1963,2776,01-JUN-30,61
19328,1963,1400,22-JAN-20,30
19329,1963,859,14-MAY-18,41
19330,1963,2208,23-APR-25,53
19331,1963,909,24-OCT-27,12
19332,1963,1413,25-DEC-32,95
19333,1963,1402,14-JAN-33,45
19334,1963,998,20-FEB-27,63
19335,1963,2837,25-DEC-32,39
19336,1963,859,01-SEP-25,51
19337,1963,1674,05-SEP-31,11
19338,1963,3400,28-APR-22,59
19339,1963,157,27-JUN-19,22
19340,1964,723,23-NOV-20,61
19341,1964,2029,02-AUG-26,67
19342,1964,607,18-JAN-21,81
19343,1964,2005,02-JUN-21,8
19344,1964,1280,14-JAN-29,29
19345,1964,1799,02-MAR-32,2
19346,1964,129,02-DEC-20,30
19347,1964,495,22-FEB-28,12
19348,1964,859,23-SEP-22,97
19349,1964,2207,07-AUG-22,42
19350,1964,2776,12-AUG-25,60
19351,1964,492,01-AUG-33,31
19352,1964,3400,23-MAY-23,23
19353,1964,3219,20-DEC-30,57
19354,1964,102,09-JUN-25,34
19355,1964,1402,14-JUL-30,65
19356,1964,860,11-FEB-32,33
19357,1965,1394,01-DEC-26,90
19358,1965,501,07-MAY-26,90
19359,1965,2005,15-SEP-28,18
19360,1965,1401,26-SEP-18,72
19361,1965,427,27-FEB-21,68
19362,1965,1447,20-AUG-33,6
19363,1965,608,13-MAY-23,56
19364,1965,723,13-MAY-23,61
19365,1965,3081,20-MAY-15,66
19366,1965,1001,27-NOV-26,71
19367,1966,258,11-SEP-26,36
19368,1966,2421,18-JAN-25,15
19369,1966,2420,10-NOV-30,70
19370,1966,3373,05-APR-19,80
19371,1966,2649,24-APR-26,42
19372,1966,2124,19-FEB-27,90
19373,1966,2650,04-SEP-19,6
19374,1966,3371,05-JUN-26,52
19375,1966,2024,23-NOV-30,28
19376,1966,2651,01-FEB-26,13
19377,1966,3371,23-MAY-24,31
19378,1966,2385,20-AUG-22,2
19379,1966,2401,07-FEB-17,8
19380,1966,3371,23-JUL-33,48
19381,1966,258,08-JUL-17,41
19382,1966,3371,24-SEP-15,52
19383,1966,3367,11-APR-25,94
19384,1966,2027,19-JUL-21,64
19385,1966,1752,05-MAY-18,38
19386,1966,1751,06-OCT-27,83
19387,1967,3400,26-FEB-29,91
19388,1967,1646,02-JUN-21,99
19389,1967,3147,20-APR-23,39
19390,1967,3400,23-NOV-17,43
19391,1967,44,04-OCT-29,55
19392,1967,2299,13-NOV-20,14
19393,1967,3055,07-AUG-28,88
19394,1967,1942,06-NOV-17,30
19395,1967,3400,09-AUG-17,37
19396,1967,2900,12-JAN-22,15
19397,1967,1943,11-SEP-23,6
19398,1968,2717,10-JAN-22,58
19399,1968,2601,07-JUL-23,97
19400,1968,2845,20-JUL-28,39
19401,1968,2348,11-NOV-28,14
19402,1968,2352,16-MAR-15,30
19403,1968,2845,17-JUN-16,60
19404,1968,855,05-MAY-20,6
19405,1968,2124,09-JUN-17,17
19406,1968,1944,24-APR-28,5
19407,1968,2307,10-OCT-31,38
19408,1968,855,22-MAY-25,71
19409,1968,359,01-MAR-31,10
19410,1969,155,20-NOV-20,85
19411,1969,2599,15-APR-27,8
19412,1969,2685,02-MAY-30,78
19413,1969,1566,13-JUN-16,65
19414,1969,309,04-MAY-18,57
19415,1969,2681,13-JUL-27,98
19416,1969,2650,06-APR-31,97
19417,1969,2420,03-MAR-17,20
19418,1969,928,20-APR-15,96
19419,1969,259,01-JAN-27,82
19420,1969,3106,13-JUL-19,29
19421,1969,2420,20-SEP-17,85
19422,1969,2856,01-NOV-28,77
19423,1969,1162,11-JUL-23,64
19424,1969,711,17-JAN-17,5
19425,1969,593,02-FEB-33,88
19426,1969,2692,01-JUL-22,53
19427,1969,317,06-JUN-16,33
19428,1969,2492,01-JUL-26,100
19429,1969,259,19-NOV-31,36
19430,1970,304,11-JUL-24,90
19431,1970,3367,02-MAR-26,34
19432,1970,1094,27-OCT-21,17
19433,1970,318,06-JUN-18,45
19434,1970,2510,08-OCT-25,97
19435,1970,2723,12-OCT-26,95
19436,1970,2854,24-NOV-26,67
19437,1970,1163,28-DEC-18,28
19438,1970,50,08-JUL-20,68
19439,1970,153,01-JAN-31,89
19440,1970,1594,09-NOV-23,65
19441,1970,1162,04-OCT-15,60
19442,1970,3280,12-AUG-21,83
19443,1971,62,03-SEP-33,97
19444,1971,609,17-MAY-20,43
19445,1971,359,28-OCT-32,98
19446,1971,1368,26-MAY-17,96
19447,1971,3423,24-OCT-25,39
19448,1971,967,18-JAN-27,70
19449,1971,609,11-OCT-22,30
19450,1971,2055,25-JUL-26,99
19451,1971,885,13-SEP-25,46
19452,1971,1386,01-SEP-30,85
19453,1971,2960,10-JUN-32,99
19454,1971,3244,24-JAN-31,91
19455,1971,3243,15-AUG-28,68
19456,1971,3244,15-SEP-31,42
19457,1972,1750,10-APR-18,1
19458,1972,2124,18-NOV-15,86
19459,1972,145,01-MAY-17,25
19460,1973,2124,03-JUL-22,48
19461,1974,998,24-MAY-26,9
19462,1974,1752,20-APR-20,65
19463,1974,2875,20-DEC-23,32
19464,1974,2307,24-MAY-25,65
19465,1974,998,19-FEB-33,20
19466,1974,1999,26-MAR-29,39
19467,1975,1477,22-JAN-19,96
19468,1975,1292,03-APR-23,73
19469,1975,1300,22-SEP-21,42
19470,1975,1061,17-MAR-28,41
19471,1975,2747,01-AUG-19,94
19472,1975,1189,23-SEP-31,55
19473,1975,2874,28-JUN-16,56
19474,1975,2414,06-JUL-17,4
19475,1975,2874,25-FEB-19,60
19476,1975,1204,13-DEC-20,37
19477,1975,510,22-MAY-23,61
19478,1975,888,21-AUG-31,72
19479,1975,1061,10-JAN-22,43
19480,1975,1059,25-SEP-28,47
19481,1975,1299,05-JUN-24,91
19482,1975,2873,27-DEC-32,3
19483,1975,1587,11-JUN-32,62
19484,1975,2414,15-MAR-24,44
19485,1975,998,11-DEC-16,100
19486,1976,2012,26-MAY-31,24
19487,1976,1202,15-MAR-28,74
19488,1977,2992,07-APR-19,90
19489,1977,1424,22-OCT-26,28
19490,1977,3375,06-MAY-23,87
19491,1977,384,09-SEP-16,20
19492,1977,1938,27-OCT-29,57
19493,1977,1004,25-JUN-31,75
19494,1977,55,20-MAY-15,100
19495,1977,2892,02-SEP-26,84
19496,1977,1941,26-DEC-33,47
19497,1977,1004,04-JUL-23,50
19498,1977,157,25-MAY-27,30
19499,1977,2028,22-NOV-15,43
19500,1977,45,15-OCT-28,53
19501,1977,2994,12-SEP-32,71
19502,1977,1645,21-AUG-29,95
19503,1977,1426,02-AUG-19,19
19504,1978,1134,28-OCT-33,72
19505,1978,1948,22-SEP-21,94
19506,1979,1406,04-DEC-16,19
19507,1979,928,03-JAN-25,72
19508,1979,245,25-MAY-31,63
19509,1979,928,19-NOV-25,10
19510,1979,3370,13-DEC-23,36
19511,1979,2422,24-SEP-19,36
19512,1979,1406,28-JUN-28,29
19513,1979,2420,01-APR-19,77
19514,1979,257,14-JUL-17,48
19515,1979,928,06-JUL-21,28
19516,1979,2420,23-MAR-23,45
19517,1979,1406,08-JUN-23,54
19518,1979,2420,17-AUG-16,48
19519,1979,928,22-JAN-33,63
19520,1979,928,14-MAY-31,90
19521,1979,1406,26-FEB-19,51
19522,1979,245,26-JUN-15,40
19523,1979,1406,18-SEP-21,52
19524,1979,928,17-JAN-33,20
19525,1979,2420,12-MAR-18,53
19526,1980,2420,01-MAY-30,23
19527,1980,2422,10-NOV-19,54
19528,1981,43,05-DEC-20,7
19529,1981,2833,16-APR-18,65
19530,1981,3452,22-JAN-18,71
19531,1981,416,04-FEB-26,46
19532,1981,3237,23-OCT-18,30
19533,1981,986,09-JAN-26,51
19534,1981,123,21-JUL-15,37
19535,1981,1594,11-DEC-22,34
19536,1981,1145,20-APR-22,6
19537,1981,202,21-JUL-21,84
19538,1981,1152,21-FEB-16,8
19539,1981,764,26-JAN-26,63
19540,1981,2825,14-DEC-21,57
19541,1981,926,04-NOV-28,54
19542,1981,2605,14-DEC-25,11
19543,1981,2845,06-JUN-23,98
19544,1981,1835,21-AUG-33,45
19545,1981,559,21-APR-21,55
19546,1981,1836,12-FEB-27,87
19547,1981,895,14-APR-24,26
19548,1982,321,25-JUL-33,88
19549,1982,2831,09-OCT-23,82
19550,1982,254,03-MAR-24,85
19551,1982,2191,27-JAN-21,31
19552,1982,1884,05-JUN-24,68
19553,1982,3111,14-JUN-26,30
19554,1982,982,08-MAY-28,74
19555,1982,1606,03-SEP-20,2
19556,1982,203,13-NOV-16,45
19557,1982,3209,18-MAR-20,35
19558,1982,3401,02-OCT-29,61
19559,1982,895,10-AUG-16,40
19560,1982,411,19-APR-32,34
19561,1982,2768,09-DEC-28,75
19562,1982,123,22-MAR-25,36
19563,1982,925,12-JUL-19,3
19564,1982,2824,09-MAY-19,20
19565,1983,662,08-FEB-20,68
19566,1983,1406,27-AUG-28,75
19567,1983,662,07-NOV-21,82
19568,1983,662,28-MAY-22,82
19569,1983,1406,20-SEP-20,63
19570,1983,661,19-OCT-22,19
19571,1983,1406,02-JAN-20,28
19572,1983,1406,13-JAN-15,42
19573,1983,661,03-DEC-19,59
19574,1983,1406,22-APR-16,56
19575,1983,3443,25-JAN-30,50
19576,1983,3443,22-NOV-28,31
19577,1984,661,03-JAN-18,7
19578,1984,661,08-FEB-27,81
19579,1984,1406,01-APR-27,39
19580,1984,1406,01-AUG-30,42
19581,1984,662,18-MAY-16,3
19582,1984,1406,22-OCT-26,12
19583,1984,1406,02-APR-17,20
19584,1984,1406,21-AUG-33,74
19585,1984,3443,02-OCT-31,56
19586,1984,3443,23-OCT-26,92
19587,1984,1406,05-OCT-24,10
19588,1984,1406,13-APR-24,13
19589,1984,1406,17-SEP-19,84
19590,1984,1406,07-MAR-17,28
19591,1984,1406,25-JUL-29,51
19592,1984,1406,26-OCT-19,57
19593,1984,662,09-JUN-17,90
19594,1984,661,18-MAR-23,27
19595,1985,1406,08-FEB-25,29
19596,1985,662,28-FEB-28,95
19597,1985,3443,22-OCT-33,84
19598,1985,3443,28-JUN-22,55
19599,1985,1406,25-APR-33,50
19600,1985,662,07-MAY-19,19
19601,1985,1406,04-DEC-18,7
19602,1985,3443,11-JUL-17,75
19603,1985,3443,12-JUL-22,26
19604,1985,1406,28-JAN-30,43
19605,1986,553,21-JUL-20,29
19606,1986,380,19-FEB-26,71
19607,1986,2197,23-DEC-19,9
19608,1986,3299,28-AUG-17,75
19609,1986,2143,15-JUN-20,12
19610,1986,759,10-OCT-15,32
19611,1987,2414,26-JUN-21,60
19612,1987,2921,10-JUL-19,90
19613,1987,2911,28-JUL-33,9
19614,1987,2928,28-APR-32,1
19615,1987,3440,26-MAR-31,83
19616,1987,215,17-JUN-33,24
19617,1987,439,09-OCT-28,45
19618,1987,436,19-JUL-18,100
19619,1987,1287,06-APR-15,13
19620,1987,202,28-OCT-24,14
19621,1987,3413,15-MAR-33,72
19622,1987,415,09-JUN-33,64
19623,1987,3451,23-JUN-30,34
19624,1987,1134,10-MAR-16,53
19625,1987,2289,13-JUL-23,98
19626,1987,908,09-APR-21,33
19627,1987,339,05-DEC-33,49
19628,1987,1654,14-OCT-29,83
19629,1987,2927,16-SEP-21,1
19630,1988,1135,20-JUN-18,81
19631,1988,2275,24-OCT-29,20
19632,1988,1406,12-AUG-17,61
19633,1988,884,19-NOV-15,67
19634,1988,1136,15-DEC-16,94
19635,1988,1129,22-MAY-26,44
19636,1988,2028,02-OCT-20,16
19637,1988,2115,11-APR-27,96
19638,1988,2024,24-MAY-29,52
19639,1988,2298,27-MAY-24,50
19640,1988,56,24-JAN-18,50
19641,1988,245,16-AUG-30,70
19642,1989,2028,28-SEP-27,100
19643,1989,2123,16-AUG-25,36
19644,1989,884,16-JAN-26,41
19645,1989,1428,23-JAN-19,23
19646,1989,26,21-OCT-24,46
19647,1989,2278,23-OCT-32,2
19648,1989,515,27-MAR-17,28
19649,1989,1134,17-DEC-21,51
19650,1989,2024,14-JUL-24,100
19651,1989,2025,14-OCT-23,92
19652,1990,3246,26-JAN-31,94
19653,1990,364,01-AUG-32,79
19654,1990,3443,04-APR-22,43
19655,1990,2061,20-FEB-31,27
19656,1990,2061,27-FEB-20,25
19657,1990,931,28-AUG-15,27
19658,1990,905,18-AUG-18,67
19659,1990,3246,03-NOV-23,96
19660,1990,3443,15-FEB-31,75
19661,1990,3443,21-OCT-26,26
19662,1990,931,16-MAY-19,27
19663,1990,329,27-DEC-31,17
19664,1990,903,20-DEC-26,64
19665,1991,2259,13-OCT-30,50
19666,1991,398,20-NOV-17,44
19667,1991,370,28-JUL-30,26
19668,1991,905,28-SEP-23,97
19669,1991,1964,08-OCT-15,92
20672,2091,2750,12-JUN-20,77
20673,2092,1001,11-DEC-18,73
20674,2092,905,23-JUL-26,79
20675,2092,1973,03-APR-20,11
20676,2092,738,07-NOV-23,10
20677,2092,1617,13-AUG-18,18
20678,2092,272,22-OCT-24,64
20679,2092,930,14-NOV-33,96
20680,2092,1204,05-MAY-22,84
20681,2092,150,06-JUN-20,78
20682,2092,391,09-JUN-29,96
20683,2092,1195,12-AUG-21,81
20684,2093,535,16-JUL-28,34
20685,2093,535,01-AUG-27,2
20686,2093,535,24-SEP-17,92
20687,2093,2766,15-DEC-21,77
20688,2093,1184,15-JUL-29,75
20689,2093,2766,07-MAY-24,38
20690,2093,535,12-JUN-28,98
20691,2093,1184,19-MAR-27,93
20692,2093,535,19-JUN-21,28
20693,2093,535,05-SEP-24,61
20694,2093,535,25-APR-20,55
20695,2093,535,12-AUG-18,5
20696,2093,1184,26-SEP-22,72
20697,2093,2766,07-SEP-23,19
20698,2093,1184,12-DEC-21,94
20699,2093,535,12-OCT-24,54
20700,2094,26,08-JAN-24,58
20701,2094,2115,21-MAY-18,31
20702,2094,1128,07-AUG-17,93
20703,2094,2115,28-DEC-24,25
20704,2094,1265,28-FEB-24,7
20705,2094,1656,12-APR-22,86
20706,2094,3374,21-JAN-26,21
20707,2094,2899,08-JAN-26,57
20708,2094,1353,03-MAY-31,43
20709,2094,1654,24-FEB-20,39
20710,2094,1262,13-JUN-19,17
20711,2094,1260,28-JAN-23,11
20712,2094,3146,14-AUG-21,58
20713,2094,877,04-JUL-20,63
20714,2094,3146,01-DEC-17,51
20715,2094,1354,24-MAR-20,52
20716,2094,875,16-FEB-32,68
20717,2094,1133,08-FEB-17,65
20718,2094,1352,23-SEP-20,97
20719,2094,873,28-JUN-30,93
20720,2095,885,22-DEC-26,38
20721,2095,885,08-APR-26,32
20722,2095,3375,27-JUL-27,42
20723,2095,1262,04-JUL-25,15
20724,2095,2899,21-NOV-18,9
20725,2095,1260,26-APR-17,33
20726,2097,2766,26-FEB-32,81
20727,2097,1184,23-NOV-24,91
20728,2097,535,08-DEC-29,12
20729,2097,535,12-APR-31,5
20730,2097,2766,17-JAN-29,20
20731,2097,535,17-MAR-15,70
20732,2097,1184,17-FEB-18,53
20733,2097,1184,11-APR-24,75
20734,2097,535,06-MAY-32,91
20735,2097,2766,26-MAR-29,7
