"ID_VYPLATY","ID_ZAMESTNANCA","DATUM","SUMA"
27125,1131,15-MAY-20,1480.82
27126,1131,15-JUN-20,1349.35
27127,1131,15-JUL-20,722.93
27128,1131,15-AUG-20,1125.46
27129,1131,15-SEP-20,1136.15
27130,1131,15-OCT-20,1128.79
27131,1131,15-NOV-20,1227.02
27132,1131,15-DEC-20,1041.61
27133,1131,15-JAN-21,1361.98
27134,1131,15-FEB-21,1046.81
27135,1131,15-MAR-21,825.7
27136,1131,15-APR-21,761.37
27137,1131,15-MAY-21,861.4
27138,1131,15-JUN-21,1080.16
27139,1131,15-JUL-21,1063.06
27140,1131,15-AUG-21,1041.89
27141,1131,15-SEP-21,928.76
27142,1131,15-OCT-21,1076.93
27143,1131,15-NOV-21,1126.26
27144,1131,15-DEC-21,1348.95
27145,1132,15-JAN-20,926.37
27146,1132,15-FEB-20,1455.6
27147,1132,15-MAR-20,887.13
27148,1132,15-APR-20,1127.3
27149,1132,15-MAY-20,837.25
27150,1132,15-JUN-20,1233.69
27151,1132,15-JUL-20,1169.97
27152,1132,15-AUG-20,766.81
27153,1132,15-SEP-20,1331.89
27154,1132,15-OCT-20,1392.06
27155,1132,15-NOV-20,788.55
27156,1132,15-DEC-20,1127.52
27157,1132,15-JAN-21,709.22
27158,1132,15-FEB-21,1445.44
27159,1132,15-MAR-21,1077.39
27160,1132,15-APR-21,993.84
27161,1132,15-MAY-21,797.07
27162,1132,15-JUN-21,1399.77
27163,1132,15-JUL-21,1113.95
27164,1132,15-AUG-21,1029.64
27165,1132,15-SEP-21,1218.26
27166,1132,15-OCT-21,1228.88
27167,1132,15-NOV-21,1181.41
27168,1132,15-DEC-21,1242.37
27169,1133,15-JAN-20,1230.91
27170,1133,15-FEB-20,971.85
27171,1133,15-MAR-20,1189.01
27172,1133,15-APR-20,926.16
27173,1133,15-MAY-20,745.62
27174,1133,15-JUN-20,1492.51
27175,1133,15-JUL-20,1106.39
27176,1133,15-AUG-20,860.51
27177,1133,15-SEP-20,1074.95
27178,1133,15-OCT-20,730.25
27179,1133,15-NOV-20,1260.88
27180,1133,15-DEC-20,818.07
27181,1133,15-JAN-21,1083.05
27182,1133,15-FEB-21,1192.9
27183,1133,15-MAR-21,1192.27
27184,1133,15-APR-21,968.04
27185,1133,15-MAY-21,1020.85
27186,1133,15-JUN-21,1315.57
27187,1133,15-JUL-21,1469.13
27188,1133,15-AUG-21,1371.21
27189,1133,15-SEP-21,992.25
27190,1133,15-OCT-21,1203.09
27191,1133,15-NOV-21,1055.21
27192,1133,15-DEC-21,958.47
27193,1134,15-JAN-20,979.94
27194,1134,15-FEB-20,1477.01
27195,1134,15-MAR-20,1371.54
27196,1134,15-APR-20,1447.02
27197,1134,15-MAY-20,805.81
27198,1134,15-JUN-20,807.67
27199,1134,15-JUL-20,1091.32
27200,1134,15-AUG-20,1457.29
27201,1134,15-SEP-20,927.46
27202,1134,15-OCT-20,1376.14
27203,1134,15-NOV-20,1353.46
27204,1134,15-DEC-20,882.87
27205,1134,15-JAN-21,1226.21
27206,1134,15-FEB-21,776.36
27207,1134,15-MAR-21,927.32
27208,1134,15-APR-21,906.85
27209,1134,15-MAY-21,1422.31
27210,1134,15-JUN-21,1349.43
27211,1134,15-JUL-21,1245.59
27212,1134,15-AUG-21,1092.27
27213,1134,15-SEP-21,1138.34
27214,1134,15-OCT-21,769.66
27215,1134,15-NOV-21,1261.88
27216,1134,15-DEC-21,1117.92
27217,1135,15-JAN-20,1215.35
27218,1135,15-FEB-20,1083.08
27219,1135,15-MAR-20,900.85
27220,1135,15-APR-20,710.52
27221,1135,15-MAY-20,931.97
27222,1135,15-JUN-20,736.62
27223,1135,15-JUL-20,700.84
27224,1135,15-AUG-20,710.85
27225,1135,15-SEP-20,948.86
27226,1135,15-OCT-20,1060.54
27227,1135,15-NOV-20,873.18
27228,1135,15-DEC-20,851.44
27229,1135,15-JAN-21,800.19
27230,1135,15-FEB-21,1497.71
27231,1135,15-MAR-21,817.8
27232,1135,15-APR-21,1302.41
27233,1135,15-MAY-21,1406.39
27234,1135,15-JUN-21,1114.34
27235,1135,15-JUL-21,1000.94
27236,1135,15-AUG-21,809.25
27237,1135,15-SEP-21,1269.25
27238,1135,15-OCT-21,1419.59
27239,1135,15-NOV-21,1174.89
27240,1135,15-DEC-21,943.16
27241,1136,15-JAN-20,1165
27242,1136,15-FEB-20,1214.72
27243,1136,15-MAR-20,963.48
27244,1136,15-APR-20,1430.59
27245,1136,15-MAY-20,1272.75
27246,1136,15-JUN-20,817.08
27247,1136,15-JUL-20,1376.39
27248,1136,15-AUG-20,1495.28
27249,1136,15-SEP-20,1060.09
27250,1136,15-OCT-20,772.39
27251,1136,15-NOV-20,1457.54
27252,1136,15-DEC-20,1037.78
27253,1136,15-JAN-21,844.29
27254,1136,15-FEB-21,1092.16
27255,1136,15-MAR-21,1468.14
27256,1136,15-APR-21,1176.32
27257,1136,15-MAY-21,936.68
27258,1136,15-JUN-21,726.64
27259,1136,15-JUL-21,1034.31
27260,1136,15-AUG-21,1326.39
27261,1136,15-SEP-21,774.07
27262,1136,15-OCT-21,1045.12
27263,1136,15-NOV-21,709.26
27264,1136,15-DEC-21,1328.69
27265,1137,15-JAN-20,963.77
27266,1137,15-FEB-20,746.53
27267,1137,15-MAR-20,1201.53
27268,1137,15-APR-20,907.59
27269,1137,15-MAY-20,1489.25
27270,1137,15-JUN-20,936.76
27271,1137,15-JUL-20,1361.08
27272,1137,15-AUG-20,880.35
27273,1137,15-SEP-20,797.8
27274,1137,15-OCT-20,1164.33
27275,1137,15-NOV-20,1441.11
27276,1137,15-DEC-20,704.71
27277,1137,15-JAN-21,853.7
27278,1137,15-FEB-21,1377.23
27279,1137,15-MAR-21,706.13
27280,1137,15-APR-21,1308.95
27281,1137,15-MAY-21,1132.93
27282,1137,15-JUN-21,830.72
27283,1137,15-JUL-21,1189.22
27284,1137,15-AUG-21,944.48
27285,1137,15-SEP-21,1089.87
27286,1137,15-OCT-21,785.94
27287,1137,15-NOV-21,978.73
27288,1137,15-DEC-21,843.07
27289,1138,15-JAN-20,1140.97
27290,1138,15-FEB-20,1335.25
27291,1138,15-MAR-20,1435.65
27292,1138,15-APR-20,1343.32
27293,1138,15-MAY-20,964.71
27294,1138,15-JUN-20,1184.14
27295,1138,15-JUL-20,771.85
27296,1138,15-AUG-20,1428.77
27297,1138,15-SEP-20,1261.25
27298,1138,15-OCT-20,1465
27299,1138,15-NOV-20,838.19
27300,1138,15-DEC-20,1261.99
27301,1138,15-JAN-21,1053.85
27302,1138,15-FEB-21,1237.47
27303,1138,15-MAR-21,875.63
27304,1138,15-APR-21,1157.89
27305,1138,15-MAY-21,1236.71
27306,1138,15-JUN-21,1398.65
27307,1138,15-JUL-21,1042.5
27308,1138,15-AUG-21,998
27309,1138,15-SEP-21,969.39
27310,1138,15-OCT-21,1474.27
27311,1138,15-NOV-21,985.27
27312,1138,15-DEC-21,1369.61
27313,1139,15-JAN-20,857.36
27314,1139,15-FEB-20,723.53
27315,1139,15-MAR-20,770.87
27316,1139,15-APR-20,1163.93
27317,1139,15-MAY-20,1131.06
27318,1139,15-JUN-20,987.98
27319,1139,15-JUL-20,1471.76
27320,1139,15-AUG-20,1404.74
27321,1139,15-SEP-20,1381.78
27322,1139,15-OCT-20,1137.17
27323,1139,15-NOV-20,750.91
27324,1139,15-DEC-20,953.96
27325,1139,15-JAN-21,1420.9
27326,1139,15-FEB-21,1432.94
27327,1139,15-MAR-21,809.12
27328,1139,15-APR-21,1359.05
27329,1139,15-MAY-21,1129.33
27330,1139,15-JUN-21,779.29
27331,1139,15-JUL-21,1266.71
27332,1139,15-AUG-21,1207.55
27333,1139,15-SEP-21,1114.7
27334,1139,15-OCT-21,881.76
27335,1139,15-NOV-21,966.85
27336,1139,15-DEC-21,869.64
27337,1140,15-JAN-20,729.36
27338,1140,15-FEB-20,731.71
27339,1140,15-MAR-20,1242.48
27340,1140,15-APR-20,1359.26
27341,1140,15-MAY-20,760.2
27342,1140,15-JUN-20,1264
27343,1140,15-JUL-20,712.68
27344,1140,15-AUG-20,1298.33
27345,1140,15-SEP-20,1358.78
27346,1140,15-OCT-20,706.52
27347,1140,15-NOV-20,1007.26
27348,1140,15-DEC-20,1395.77
27349,1140,15-JAN-21,1472.13
27350,1140,15-FEB-21,743.61
27351,1140,15-MAR-21,1333.51
27352,1140,15-APR-21,1143.03
27353,1140,15-MAY-21,1102.18
27354,1140,15-JUN-21,889.1
27355,1140,15-JUL-21,715.95
27356,1140,15-AUG-21,974.75
27357,1140,15-SEP-21,1170.41
27358,1140,15-OCT-21,984.75
27359,1140,15-NOV-21,1016.94
27360,1140,15-DEC-21,866.04
33818,1410,15-FEB-20,1128.81
33819,1410,15-MAR-20,1190.13
33820,1410,15-APR-20,1469.72
33821,1410,15-MAY-20,1208.06
33822,1410,15-JUN-20,710.32
33823,1410,15-JUL-20,749.29
33824,1410,15-AUG-20,816.19
33825,1410,15-SEP-20,1435.85
33826,1410,15-OCT-20,1071.38
33827,1410,15-NOV-20,1358.27
33828,1410,15-DEC-20,955.67
33829,1410,15-JAN-21,727.02
33830,1410,15-FEB-21,1245.42
33831,1410,15-MAR-21,1114.64
33832,1410,15-APR-21,789.71
33833,1410,15-MAY-21,1072.49
33834,1410,15-JUN-21,831.4
33835,1410,15-JUL-21,733.21
33836,1410,15-AUG-21,826.63
33837,1410,15-SEP-21,1130.78
33838,1410,15-OCT-21,1205
33839,1410,15-NOV-21,894.15
33840,1410,15-DEC-21,779.04
33841,1411,15-JAN-20,1468.84
33842,1411,15-FEB-20,708.62
33843,1411,15-MAR-20,1109.33
33844,1411,15-APR-20,1337.46
33845,1411,15-MAY-20,1232.22
33846,1411,15-JUN-20,1429.49
33847,1411,15-JUL-20,772.75
33848,1411,15-AUG-20,995.85
33849,1411,15-SEP-20,1447.91
33850,1411,15-OCT-20,1226.18
33851,1411,15-NOV-20,730.15
33852,1411,15-DEC-20,1193.98
33853,1411,15-JAN-21,962.8
33854,1411,15-FEB-21,1318.67
33855,1411,15-MAR-21,1194.3
33856,1411,15-APR-21,814.4
33857,1411,15-MAY-21,1136.74
33858,1411,15-JUN-21,921.6
33859,1411,15-JUL-21,1075.44
33860,1411,15-AUG-21,1123.61
33861,1411,15-SEP-21,821.47
33862,1411,15-OCT-21,1221.84
33863,1411,15-NOV-21,1402.79
33864,1411,15-DEC-21,975.01
33865,1412,15-JAN-20,1355.77
33866,1412,15-FEB-20,1452.26
33867,1412,15-MAR-20,795.94
33868,1412,15-APR-20,1248.2
33869,1412,15-MAY-20,977.2
33870,1412,15-JUN-20,1121.4
33871,1412,15-JUL-20,1106.5
33872,1412,15-AUG-20,825.71
33873,1412,15-SEP-20,1137.43
33874,1412,15-OCT-20,799.46
33875,1412,15-NOV-20,1307.18
33876,1412,15-DEC-20,940.28
33877,1412,15-JAN-21,1439.81
33878,1412,15-FEB-21,822.03
33879,1412,15-MAR-21,1112.04
33880,1412,15-APR-21,1383.76
33881,1412,15-MAY-21,797.56
33882,1412,15-JUN-21,1388.42
33883,1412,15-JUL-21,1449.65
33884,1412,15-AUG-21,989.82
33885,1412,15-SEP-21,1064.09
33886,1412,15-OCT-21,808.93
33887,1412,15-NOV-21,904.11
33888,1412,15-DEC-21,709.24
33889,1413,15-JAN-20,1053
33890,1413,15-FEB-20,1108.65
33891,1413,15-MAR-20,1250.24
33892,1413,15-APR-20,1252.25
33893,1413,15-MAY-20,926.84
33894,1413,15-JUN-20,796.94
33895,1413,15-JUL-20,1054.05
33896,1413,15-AUG-20,1324.62
33897,1413,15-SEP-20,1460.88
33898,1413,15-OCT-20,1205.28
33899,1413,15-NOV-20,1085.67
33900,1413,15-DEC-20,709.42
33901,1413,15-JAN-21,1050.9
33902,1413,15-FEB-21,1179.24
33903,1413,15-MAR-21,1121.56
33904,1413,15-APR-21,1085.33
33905,1413,15-MAY-21,1325.64
33906,1413,15-JUN-21,1337.34
33907,1413,15-JUL-21,1434.26
33908,1413,15-AUG-21,902.61
33909,1413,15-SEP-21,1440.7
33910,1413,15-OCT-21,806.34
33911,1413,15-NOV-21,1498.15
33912,1413,15-DEC-21,1234.3
33913,1414,15-JAN-20,810.02
33914,1414,15-FEB-20,1025.1
33915,1414,15-MAR-20,1413.43
33916,1414,15-APR-20,1185.55
33917,1414,15-MAY-20,1330.77
33918,1414,15-JUN-20,806.9
33919,1414,15-JUL-20,984.25
33920,1414,15-AUG-20,908.78
33921,1414,15-SEP-20,1060.91
33922,1414,15-OCT-20,1346.18
33923,1414,15-NOV-20,1000.45
33924,1414,15-DEC-20,1204.04
33925,1414,15-JAN-21,1218.34
33926,1414,15-FEB-21,1460.55
33927,1414,15-MAR-21,1450.33
33928,1414,15-APR-21,1098.31
33929,1414,15-MAY-21,1304.74
33930,1414,15-JUN-21,892.85
33931,1414,15-JUL-21,949.7
33932,1414,15-AUG-21,990.71
33933,1414,15-SEP-21,1301.28
33934,1414,15-OCT-21,733.6
33935,1414,15-NOV-21,969.09
33936,1414,15-DEC-21,1423.2
33937,1415,15-JAN-20,1225.76
33938,1415,15-FEB-20,1383.91
33939,1415,15-MAR-20,1192.43
33940,1415,15-APR-20,1004.79
33941,1415,15-MAY-20,915.27
33942,1415,15-JUN-20,902.26
33943,1415,15-JUL-20,1243.54
33944,1415,15-AUG-20,1163.02
33945,1415,15-SEP-20,1433.75
33946,1415,15-OCT-20,1163.67
33947,1415,15-NOV-20,937.8
33948,1415,15-DEC-20,757.61
33949,1415,15-JAN-21,903.83
33950,1415,15-FEB-21,1338.3
33951,1415,15-MAR-21,733.39
33952,1415,15-APR-21,1021.79
33953,1415,15-MAY-21,1051.46
33954,1415,15-JUN-21,1386.11
33955,1415,15-JUL-21,1213.45
33956,1415,15-AUG-21,769.24
33957,1415,15-SEP-21,1139.8
33958,1415,15-OCT-21,1071.89
33959,1415,15-NOV-21,1483.64
33960,1415,15-DEC-21,1130.38
33961,1416,15-JAN-20,730.19
33962,1416,15-FEB-20,883.96
33963,1416,15-MAR-20,1193.31
33964,1416,15-APR-20,1241.98
33965,1416,15-MAY-20,839.94
33966,1416,15-JUN-20,967.25
33967,1416,15-JUL-20,1157.5
33968,1416,15-AUG-20,1335.78
33969,1416,15-SEP-20,909.01
33970,1416,15-OCT-20,1105.86
33971,1416,15-NOV-20,1490.34
33972,1416,15-DEC-20,746.04
33973,1416,15-JAN-21,1009.16
33974,1416,15-FEB-21,727.78
33975,1416,15-MAR-21,1371.79
33976,1416,15-APR-21,994.66
33977,1416,15-MAY-21,1009.85
33978,1416,15-JUN-21,1238.25
33979,1416,15-JUL-21,1261.65
33980,1416,15-AUG-21,1422.17
33981,1416,15-SEP-21,1298.85
33982,1416,15-OCT-21,1483.72
33983,1416,15-NOV-21,1420.1
33984,1416,15-DEC-21,856.19
33985,1417,15-JAN-20,778.96
33986,1417,15-FEB-20,1463.15
33987,1417,15-MAR-20,1059.94
33988,1417,15-APR-20,941.07
33989,1417,15-MAY-20,1105.5
33990,1417,15-JUN-20,952.73
33991,1417,15-JUL-20,1053.57
33992,1417,15-AUG-20,1255.95
33993,1417,15-SEP-20,767.88
33994,1417,15-OCT-20,885.74
33995,1417,15-NOV-20,746.76
33996,1417,15-DEC-20,1055.21
33997,1417,15-JAN-21,1169.51
33998,1417,15-FEB-21,901.03
33999,1417,15-MAR-21,998.79
34000,1417,15-APR-21,842.76
34001,1417,15-MAY-21,769.53
34002,1417,15-JUN-21,928.14
34003,1417,15-JUL-21,803.65
34004,1417,15-AUG-21,1213
34005,1417,15-SEP-21,1366.08
34006,1417,15-OCT-21,1405.19
34007,1417,15-NOV-21,1316.45
34008,1417,15-DEC-21,1361.31
34009,1418,15-JAN-20,1124.36
34010,1418,15-FEB-20,975.1
34011,1418,15-MAR-20,1491.41
34012,1418,15-APR-20,938.65
34013,1418,15-MAY-20,1055.62
34014,1418,15-JUN-20,1403.74
34015,1418,15-JUL-20,1286.57
34016,1418,15-AUG-20,809.15
34017,1418,15-SEP-20,847.11
34018,1418,15-OCT-20,753.26
34019,1418,15-NOV-20,1483.05
34020,1418,15-DEC-20,1245.44
34021,1418,15-JAN-21,1219.98
34022,1418,15-FEB-21,711.07
34023,1418,15-MAR-21,1091.72
34024,1418,15-APR-21,976.89
34025,1418,15-MAY-21,1291.6
34026,1418,15-JUN-21,737.1
34027,1418,15-JUL-21,1101.25
34028,1418,15-AUG-21,1478.67
34029,1418,15-SEP-21,928.81
34030,1418,15-OCT-21,870.58
34031,1418,15-NOV-21,1137.43
34032,1418,15-DEC-21,1079.39
34033,1419,15-JAN-20,1466.39
34034,1419,15-FEB-20,1365.3
34035,1419,15-MAR-20,1135.17
34036,1419,15-APR-20,1164.93
34037,1419,15-MAY-20,1388.91
34038,1419,15-JUN-20,1236.55
34039,1419,15-JUL-20,717.51
34040,1419,15-AUG-20,1203.33
34041,1419,15-SEP-20,938.25
34042,1419,15-OCT-20,1051.35
34043,1419,15-NOV-20,1179.72
34044,1419,15-DEC-20,1461.11
34045,1419,15-JAN-21,856.47
34046,1419,15-FEB-21,840.14
34047,1419,15-MAR-21,1365.1
34048,1419,15-APR-21,914.99
34049,1419,15-MAY-21,939
34050,1419,15-JUN-21,729.81
34051,1419,15-JUL-21,800.64
34052,1419,15-AUG-21,889.49
34053,1419,15-SEP-21,912.1
34054,1419,15-OCT-21,1390.52
34055,1419,15-NOV-21,1119.65
34056,1419,15-DEC-21,1361.14
34057,1420,15-JAN-20,965.25
34058,1420,15-FEB-20,1204.9
34059,1420,15-MAR-20,1191.67
34060,1420,15-APR-20,794.9
34061,1420,15-MAY-20,775.77
34062,1420,15-JUN-20,953.88
34063,1420,15-JUL-20,940.7
34064,1420,15-AUG-20,1090.76
34065,1420,15-SEP-20,840.4
34066,1420,15-OCT-20,1126.58
34067,1420,15-NOV-20,1403.58
34068,1420,15-DEC-20,944.52
34069,1420,15-JAN-21,1140.29
34070,1420,15-FEB-21,1304.07
34071,1420,15-MAR-21,1312.48
34072,1420,15-APR-21,1085.36
34073,1420,15-MAY-21,1104.61
34074,1420,15-JUN-21,1162.77
34075,1420,15-JUL-21,1206.55
34076,1420,15-AUG-21,1376.45
34077,1420,15-SEP-21,851.21
34078,1420,15-OCT-21,956.83
34079,1420,15-NOV-21,1191.87
34080,1420,15-DEC-21,730.6
34081,1421,15-JAN-20,766.91
34082,1421,15-FEB-20,1201.9
34083,1421,15-MAR-20,868.16
34084,1421,15-APR-20,1140.91
34085,1421,15-MAY-20,761.1
34086,1421,15-JUN-20,757.08
19288,804,15-APR-21,1473.52
19289,804,15-MAY-21,1007.78
19290,804,15-JUN-21,1136.24
19291,804,15-JUL-21,919.9
19292,804,15-AUG-21,1010.31
19293,804,15-SEP-21,1151.16
19294,804,15-OCT-21,1065.86
19295,804,15-NOV-21,1383.35
19296,804,15-DEC-21,856.16
19297,805,15-JAN-20,941.45
19298,805,15-FEB-20,1495.67
19299,805,15-MAR-20,1026.15
19300,805,15-APR-20,738.82
19301,805,15-MAY-20,1075.1
19302,805,15-JUN-20,1280.44
19303,805,15-JUL-20,1412.18
19304,805,15-AUG-20,1269.24
19305,805,15-SEP-20,994.7
19306,805,15-OCT-20,1446.81
19307,805,15-NOV-20,1046.09
19308,805,15-DEC-20,970.06
19309,805,15-JAN-21,839.17
19310,805,15-FEB-21,1454.59
19311,805,15-MAR-21,1351.05
19312,805,15-APR-21,1016.32
19313,805,15-MAY-21,709.87
19314,805,15-JUN-21,1006.16
19315,805,15-JUL-21,1140.48
19316,805,15-AUG-21,729.43
19317,805,15-SEP-21,1013.62
19318,805,15-OCT-21,1263.51
19319,805,15-NOV-21,884.01
19320,805,15-DEC-21,988.56
19321,806,15-JAN-20,831.39
19322,806,15-FEB-20,1036.05
19323,806,15-MAR-20,1173.43
19324,806,15-APR-20,1256.55
19325,806,15-MAY-20,857.07
19326,806,15-JUN-20,1486.86
19327,806,15-JUL-20,814.57
19328,806,15-AUG-20,811.74
19329,806,15-SEP-20,1022.97
19330,806,15-OCT-20,856.96
19331,806,15-NOV-20,882.32
19332,806,15-DEC-20,949.67
19333,806,15-JAN-21,1171.53
19334,806,15-FEB-21,1213.01
19335,806,15-MAR-21,804.75
19336,806,15-APR-21,1197.84
19337,806,15-MAY-21,824.63
19338,806,15-JUN-21,820.16
19339,806,15-JUL-21,1451.67
19340,806,15-AUG-21,736.16
19341,806,15-SEP-21,1089.87
19342,806,15-OCT-21,983.9
19343,806,15-NOV-21,989.84
19344,806,15-DEC-21,1017.65
19345,807,15-JAN-20,1442.4
19346,807,15-FEB-20,1360.38
19347,807,15-MAR-20,1039.73
19348,807,15-APR-20,1464.77
19349,807,15-MAY-20,829.37
19350,807,15-JUN-20,767.36
19351,807,15-JUL-20,1144.73
19352,807,15-AUG-20,1072.83
19353,807,15-SEP-20,1031.71
19354,807,15-OCT-20,1499.59
19355,807,15-NOV-20,1295.38
19356,807,15-DEC-20,1232.17
19357,807,15-JAN-21,1267.3
19358,807,15-FEB-21,726.75
19359,807,15-MAR-21,1380.98
19360,807,15-APR-21,1317.68
19361,807,15-MAY-21,803.77
19362,807,15-JUN-21,1228.41
19363,807,15-JUL-21,1219.72
19364,807,15-AUG-21,1310.71
19365,807,15-SEP-21,1167.6
19366,807,15-OCT-21,1455.8
19367,807,15-NOV-21,714.16
19368,807,15-DEC-21,834.5
19369,808,15-JAN-20,1126.32
19370,808,15-FEB-20,1092.15
19371,808,15-MAR-20,765.58
19372,808,15-APR-20,1403.49
19373,808,15-MAY-20,747.41
19374,808,15-JUN-20,1173.85
19375,808,15-JUL-20,1306.21
19376,808,15-AUG-20,773.78
19377,808,15-SEP-20,896.43
19378,808,15-OCT-20,713.17
19379,808,15-NOV-20,1221.33
19380,808,15-DEC-20,986.44
19381,808,15-JAN-21,754.22
19382,808,15-FEB-21,1259.3
19383,808,15-MAR-21,1184.57
19384,808,15-APR-21,1354.69
19385,808,15-MAY-21,856.54
19386,808,15-JUN-21,1477.69
19387,808,15-JUL-21,1481.84
19388,808,15-AUG-21,938.83
19389,808,15-SEP-21,1239.76
19390,808,15-OCT-21,1485.73
19391,808,15-NOV-21,1015.52
19392,808,15-DEC-21,928.4
19393,809,15-JAN-20,1348.57
19394,809,15-FEB-20,1171.39
19395,809,15-MAR-20,1346.86
19396,809,15-APR-20,757.47
19397,809,15-MAY-20,939.7
19398,809,15-JUN-20,1004
19399,809,15-JUL-20,1152.14
19400,809,15-AUG-20,1068.72
19401,809,15-SEP-20,952.53
19402,809,15-OCT-20,1105.32
19403,809,15-NOV-20,1368.26
19404,809,15-DEC-20,876.78
19405,809,15-JAN-21,1241.2
19406,809,15-FEB-21,950.94
19407,809,15-MAR-21,1146.62
19408,809,15-APR-21,1228.14
19409,809,15-MAY-21,712.75
19410,809,15-JUN-21,1016.7
19411,809,15-JUL-21,718.61
19412,809,15-AUG-21,1321.52
19413,809,15-SEP-21,1286.05
19414,809,15-OCT-21,1065.55
19415,809,15-NOV-21,1172.36
19416,809,15-DEC-21,960.31
19417,810,15-JAN-20,1206.1
19418,810,15-FEB-20,1201.56
19419,810,15-MAR-20,749.54
19420,810,15-APR-20,907.35
19421,810,15-MAY-20,1441.53
19422,810,15-JUN-20,1029.68
19423,810,15-JUL-20,1062.89
19424,810,15-AUG-20,974.89
19425,810,15-SEP-20,763.54
19426,810,15-OCT-20,1412.45
19427,810,15-NOV-20,1460.95
19428,810,15-DEC-20,987.11
19429,810,15-JAN-21,1477.85
19430,810,15-FEB-21,958.35
19431,810,15-MAR-21,1142.5
19432,810,15-APR-21,1148.96
19433,810,15-MAY-21,1118.48
19434,810,15-JUN-21,1089.59
19435,810,15-JUL-21,1163.22
19436,810,15-AUG-21,1295.42
19437,810,15-SEP-21,710.23
19438,810,15-OCT-21,831.19
19439,810,15-NOV-21,1082.83
19440,810,15-DEC-21,869.29
19441,811,15-JAN-20,994.4
19442,811,15-FEB-20,700.44
19443,811,15-MAR-20,760.35
19444,811,15-APR-20,1025.81
19445,811,15-MAY-20,1051.28
19446,811,15-JUN-20,1487.88
19447,811,15-JUL-20,1188.71
19448,811,15-AUG-20,1054.67
19449,811,15-SEP-20,872.95
19450,811,15-OCT-20,1396.41
19451,811,15-NOV-20,964.82
19452,811,15-DEC-20,881.23
19453,811,15-JAN-21,1333.68
19454,811,15-FEB-21,715.04
19455,811,15-MAR-21,1343.61
19456,811,15-APR-21,1016.08
19457,811,15-MAY-21,1017.76
19458,811,15-JUN-21,1329.22
19459,811,15-JUL-21,1163.9
19460,811,15-AUG-21,1219.05
19461,811,15-SEP-21,1209.29
19462,811,15-OCT-21,789.12
19463,811,15-NOV-21,877.11
19464,811,15-DEC-21,1131.24
19465,812,15-JAN-20,1406.29
19466,812,15-FEB-20,1181.83
19467,812,15-MAR-20,1116.94
19468,812,15-APR-20,1296.28
19469,812,15-MAY-20,1196.74
19470,812,15-JUN-20,755.19
19471,812,15-JUL-20,1129.61
19472,812,15-AUG-20,700.5
19473,812,15-SEP-20,1202
19474,812,15-OCT-20,809.89
19475,812,15-NOV-20,1233.16
19476,812,15-DEC-20,992.82
19477,812,15-JAN-21,1017.56
19478,812,15-FEB-21,751.6
19479,812,15-MAR-21,1329.57
19480,812,15-APR-21,936.49
19481,812,15-MAY-21,1308.85
19482,812,15-JUN-21,925.77
19483,812,15-JUL-21,1168.35
19484,812,15-AUG-21,1311.53
19485,812,15-SEP-21,973.39
19486,812,15-OCT-21,986.11
19487,812,15-NOV-21,1465.04
19488,812,15-DEC-21,1436.24
19489,813,15-JAN-20,918.8
19490,813,15-FEB-20,827.12
19491,813,15-MAR-20,1014.47
19492,813,15-APR-20,1219.53
19493,813,15-MAY-20,920.31
19494,813,15-JUN-20,1259.93
19495,813,15-JUL-20,1300.53
19496,813,15-AUG-20,900.69
19497,813,15-SEP-20,1182.27
19498,813,15-OCT-20,1177.28
19499,813,15-NOV-20,822.09
19500,813,15-DEC-20,748.03
19501,813,15-JAN-21,743.07
19502,813,15-FEB-21,818.31
19503,813,15-MAR-21,1055.18
19504,813,15-APR-21,1374.95
19505,813,15-MAY-21,706.29
19506,813,15-JUN-21,1497.98
19507,813,15-JUL-21,1174.05
19508,813,15-AUG-21,851.24
19509,813,15-SEP-21,766.64
19510,813,15-OCT-21,1173.18
19511,813,15-NOV-21,1252.57
19512,813,15-DEC-21,826.61
19513,814,15-JAN-20,754.99
19514,814,15-FEB-20,832.25
19515,814,15-MAR-20,1030.58
19516,814,15-APR-20,1482.68
19517,814,15-MAY-20,1075.23
19518,814,15-JUN-20,842.14
19519,814,15-JUL-20,1067.48
19520,814,15-AUG-20,825.1
19521,814,15-SEP-20,1308.95
19522,814,15-OCT-20,1431.4
19523,814,15-NOV-20,1015.81
19524,814,15-DEC-20,1417.05
19525,814,15-JAN-21,1315.12
19526,814,15-FEB-21,930.14
19527,814,15-MAR-21,901.19
19528,814,15-APR-21,884.27
19529,814,15-MAY-21,1287.17
19530,814,15-JUN-21,1355.26
19531,814,15-JUL-21,1040.85
19532,814,15-AUG-21,1060.63
19533,814,15-SEP-21,869.91
19534,814,15-OCT-21,884.75
19535,814,15-NOV-21,811.44
19536,814,15-DEC-21,1315.15
19537,815,15-JAN-20,923.76
19538,815,15-FEB-20,842.4
19539,815,15-MAR-20,1462.77
19540,815,15-APR-20,1040.03
19541,815,15-MAY-20,1459.29
19542,815,15-JUN-20,1217.61
19543,815,15-JUL-20,762.86
19544,815,15-AUG-20,973.79
19545,815,15-SEP-20,959.36
19546,815,15-OCT-20,1345.05
19547,815,15-NOV-20,1202.21
19548,815,15-DEC-20,1295.54
19549,815,15-JAN-21,1402.08
19550,815,15-FEB-21,868.01
19551,815,15-MAR-21,1025.79
